113001	113200
498601	498800
640801	641000
11201	11400
29801	30000
32401	32600
82401	82600
91001	91200
115001	115200
171601	171800
232601	232800
283201	283400
349601	349800
408401	408600
418601	418800
433601	433800
443801	444000
514401	514600
801	1000
3001	3200
12801	13000
16601	16800
20001	20200
24001	24200
26401	26600
36601	36800
54201	54400
94001	94200
100801	101000
118601	118800
124401	124600
137001	137200
148401	148600
149201	149400
168601	168800
174401	174600
180401	180600
191201	191400
201201	201400
214001	214200
284401	284600
305001	305200
341601	341800
351601	351800
356201	356400
373001	373200
393801	394000
399201	399400
401001	401200
410601	410800
420001	420200
422401	422600
424001	424200
431801	432000
469601	469800
530401	530600
531801	532000
535201	535400
536001	536200
537601	537800
541201	541400
301001	301200
303601	303800
397001	397200
13801	14000
113201	113400
113401	113600
132601	132800
190401	190600
242801	243000
390001	390200
406601	406800
470001	470200
25201	25400
2601	2800
6201	6400
12401	12600
16201	16400
18801	19000
19601	19800
22401	22600
33001	33200
36001	36200
43201	43400
45801	46000
47201	47400
58401	58600
60201	60400
62401	62600
65201	65400
66401	66600
90001	90200
95801	96000
99001	99200
99401	99600
99801	100000
100201	100400
115601	115800
117201	117400
120801	121000
121801	122000
125401	125600
129201	129400
138801	139000
146001	146200
148001	148200
152401	152600
154401	154600
159001	159200
165801	166000
173201	173400
181601	181800
190601	190800
194601	194800
204201	204400
206201	206400
210601	210800
216401	216600
217401	217600
218201	218400
219001	219200
221801	222000
223401	223600
224201	224400
225001	225200
228001	228200
228401	228600
242201	242400
243801	244000
244001	244200
246601	246800
261401	261600
267801	268000
268801	269000
273401	273600
276601	276800
284201	284400
291801	292000
296001	296200
306401	306600
309401	309600
313401	313600
317601	317800
318801	319000
319001	319200
319801	320000
335001	335200
335201	335400
337801	338000
341401	341600
345401	345600
360001	360200
365401	365600
367601	367800
379801	380000
380801	381000
381601	381800
386801	387000
397201	397400
404201	404400
404601	404800
410201	410400
413601	413800
418401	418600
424201	424400
445801	446000
448401	448600
449201	449400
450001	450200
456801	457000
457601	457800
471801	472000
473601	473800
477201	477400
487201	487400
490001	490200
498801	499000
506201	506400
512001	512200
513201	513400
515001	515200
535601	535800
537401	537600
540401	540600
544201	544400
544801	545000
546401	546600
550401	550600
556401	556600
11401	11600
203601	203800
240401	240600
240601	240800
291601	291800
408601	408800
17601	17800
18201	18400
20601	20800
22601	22800
24601	24800
33401	33600
65801	66000
66001	66200
100401	100600
106201	106400
112401	112600
112601	112800
114201	114400
161801	162000
210801	211000
225401	225600
241401	241600
246001	246200
258001	258200
269001	269200
279401	279600
282401	282600
340001	340200
355401	355600
355801	356000
363601	363800
367801	368000
374201	374400
382201	382400
387401	387600
394401	394600
398801	399000
409401	409600
419601	419800
439601	439800
464601	464800
468801	469000
486601	486800
489201	489400
501801	502000
502601	502800
508201	508400
512401	512600
514001	514200
516801	517000
523801	524000
529601	529800
533201	533400
533601	533800
542801	543000
543401	543600
245601	245800
11001	11200
12201	12400
66201	66400
90801	91000
109201	109400
155601	155800
157001	157200
243201	243400
252801	253000
268601	268800
337601	337800
338201	338400
354801	355000
398401	398600
406201	406400
419401	419600
424401	424600
481001	481200
488601	488800
516201	516400
531201	531400
10801	11000
279601	279800
366201	366400
422601	422800
466201	466400
349401	349600
425201	425400
470201	470400
2201	2400
2401	2600
8401	8600
10001	10200
13201	13400
13601	13800
14001	14200
14201	14400
14401	14600
15001	15200
15401	15600
15601	15800
17201	17400
18001	18200
19401	19600
19801	20000
21801	22000
23401	23600
24201	24400
25601	25800
25801	26000
28201	28400
31601	31800
31801	32000
32201	32400
33201	33400
34801	35000
36801	37000
39401	39600
39601	39800
40001	40200
42401	42600
42801	43000
43401	43600
45601	45800
47601	47800
48201	48400
51201	51400
54601	54800
57001	57200
60401	60600
60801	61000
62601	62800
62801	63000
